BuchungsID;Personalnr;Kursnr;Kurstitel;Buchungsdatum;Kursbeginn;Kursende;Status;Stunden;Kosten;Feedback
252759;347;K-003;Verhaltenskodex & Compliance;24.08.2025;30.09.2025;30.09.2025;abgeschlossen;1;0,00 €;
250032;4;K-003;Verhaltenskodex & Compliance;25.08.2025;06.10.2025;06.10.2025;abgeschlossen;1;0,00 €;4
250371;47;K-402;Erste Hilfe;25.08.2025;08.09.2025;08.09.2025;abgeschlossen;9;66,74 €;4
250959;121;K-002;Arbeitsschutz-Unterweisung;25.08.2025;19.09.2025;19.09.2025;abgeschlossen;2;0,00 €;5
251278;158;K-003;Verhaltenskodex & Compliance;25.08.2025;11.09.2025;11.09.2025;abgeschlossen;1;0,00 €;
251369;170;K-002;Arbeitsschutz-Unterweisung;25.08.2025;03.09.2025;03.09.2025;abgeschlossen;2;0,00 €;2
251647;203;K-001;Datenschutz-Grundlagen;25.08.2025;15.10.2025;15.10.2025;Nicht erschienen;0;0,00 €;
252138;266;K-202;Konfliktgespräche führen;25.08.2025;09.10.2025;09.10.2025;abgeschlossen;8;662,11 €;5
252613;327;K-001;Datenschutz-Grundlagen;25.08.2025;24.09.2025;24.09.2025;teilgenommen;1;0,00 €;
253006;376;K-003;Verhaltenskodex & Compliance;25.08.2025;24.10.2025;24.10.2025;abgeschlossen;1;0,00 €;
253016;377;K-003;Verhaltenskodex & Compliance;25.08.2025;02.10.2025;02.10.2025;abgeschlossen;1;0,00 €;4
253061;383;K-102;Power BI Grundlagen;25.08.2025;08.09.2025;09.09.2025;abgeschlossen;16;847,96 €;3
250134;17;K-401;Staplerschein;26.08.2025;06.10.2025;07.10.2025;No-Show;0;404,69 €;
250141;19;K-001;Datenschutz-Grundlagen;26.08.2025;06.10.2025;06.10.2025;ABGESCHLOSSEN ;1;0,00 €;2
250159;22;K-001;Datenschutz-Grundlagen;26.08.2025;02.09.2025;02.09.2025;abgeschlossen;1;0,00 €;
250197;25;K-203;Feedback & Mitarbeitergespräch;26.08.2025;23.09.2025;23.09.2025;abgeschlossen;4;0,00 €;4
250243;31;K-003;Verhaltenskodex & Compliance;26.08.2025;14.10.2025;14.10.2025;teilgenommen;1;0,00 €;3
250700;88;K-401;Staplerschein;26.08.2025;26.09.2025;27.09.2025;abgeschlossen;16;431,89 €;
250909;114;K-402;Erste Hilfe;26.08.2025;17.09.2025;17.09.2025;abgeschlossen;9;63,72 €;3
251212;150;K-401;Staplerschein;26.08.2025;03.09.2025;04.09.2025;storniert;0;0,00 €;
251253;154;K-401;Staplerschein;26.08.2025;07.10.2025;08.10.2025;abgeschlossen;16;440,13 €;
252122;265;K-002;Arbeitsschutz-Unterweisung;26.08.2025;10.09.2025;10.09.2025;abgeschlossen;2;0,00 €;3
250246;32;K-002;Arbeitsschutz-Unterweisung;27.08.2025;03.09.2025;03.09.2025;abgeschlossen;2;0,00 €;4
250356;45;K-302;CNC-Programmierung;27.08.2025;08.10.2025;10.10.2025;abgeschlossen;24;1.387,71 €;
250993;125;K-402;Erste Hilfe;27.08.2025;16.10.2025;16.10.2025;abgeschlossen;9;66,79 €;5
251886;232;K-002;Arbeitsschutz-Unterweisung;27.08.2025;18.09.2025;18.09.2025;abgeschlossen;2;0,00 €;
252544;318;K-101;Excel Aufbau;27.08.2025;19.09.2025;19.09.2025;abgeschlossen;8;289,96 €;4
252612;326;K-101;Excel Aufbau;27.08.2025;19.09.2025;19.09.2025;abgeschlossen;8;296,07 €;3
250486;61;K-502;Deutsch am Arbeitsplatz;28.08.2025;20.10.2025;21.10.2025;abgeschlossen;20;370,17 €;4
250752;95;K-304;Qualitätsmanagement ISO 9001;28.08.2025;19.09.2025;20.09.2025;abgeschlossen;12;787,88 €;4
250798;101;K-304;Qualitätsmanagement ISO 9001;28.08.2025;15.10.2025;16.10.2025;abgeschlossen;12;782,31 €;5
250936;118;K-402;Erste Hilfe;28.08.2025;15.10.2025;15.10.2025;Storniert;0;32,94 €;
251592;197;K-402;Erste Hilfe;28.08.2025;19.09.2025;19.09.2025;abgeschlossen;9;64,44 €;
251623;200;K-002;Arbeitsschutz-Unterweisung;28.08.2025;16.10.2025;16.10.2025;abgeschlossen;2;0,00 €;
252786;350;K-003;Verhaltenskodex & Compliance;28.08.2025;10.09.2025;10.09.2025;abgeschlossen;1;0,00 €;5
253037;380;K-103;KI im Arbeitsalltag;28.08.2025;23.09.2025;23.09.2025;abgeschlossen;4;0,00 €;5
251328;165;K-003;Verhaltenskodex & Compliance;29.08.2025;25.09.2025;25.09.2025;abgeschlossen;1;0,00 €;3
251931;239;K-003;Verhaltenskodex & Compliance;29.08.2025;05.09.2025;05.09.2025;abgeschlossen;1;0,00 €;
253309;414;K-001;Datenschutz-Grundlagen;29.08.2025;28.10.2025;28.10.2025;abgeschlossen;1;0,00 €;3
251562;193;K-002;Arbeitsschutz-Unterweisung;30.08.2025;24.09.2025;24.09.2025;ABGESCHLOSSEN ;2;0,00 €;4
251972;245;K-002;Arbeitsschutz-Unterweisung;30.08.2025;23.09.2025;23.09.2025;teilgenommen;2;0,00 €;4
252700;338;K-002;Arbeitsschutz-Unterweisung;30.08.2025;14.10.2025;14.10.2025;abgeschlossen;2;0,00 €;3
250861;109;K-002;Arbeitsschutz-Unterweisung;31.08.2025;15.10.2025;15.10.2025;abgeschlossen;2;0,00 €;4
252912;365;K-105;Cloud-Architektur Zertifizierung;31.08.2025;06.10.2025;09.10.2025;Abgeschlossen;32;2.388,07 €;4
250172;23;K-002;Arbeitsschutz-Unterweisung;01.09.2025;06.10.2025;06.10.2025;abgeschlossen;2;0,00 €;5
250981;124;K-002;Arbeitsschutz-Unterweisung;01.09.2025;23.09.2025;23.09.2025;Abgeschlossen;2;0,00 €;4
251477;183;K-003;Verhaltenskodex & Compliance;01.09.2025;09.10.2025;09.10.2025;abgeschlossen;1;0,00 €;3
251683;207;K-002;Arbeitsschutz-Unterweisung;01.09.2025;26.09.2025;26.09.2025;abgeschlossen;2;0,00 €;4
252566;322;K-003;Verhaltenskodex & Compliance;01.09.2025;15.10.2025;15.10.2025;abgeschlossen;1;0,00 €;4
253195;399;K-001;Datenschutz-Grundlagen;01.09.2025;07.10.2025;07.10.2025;ABGESCHLOSSEN ;1;0,00 €;4
250939;119;K-002;Arbeitsschutz-Unterweisung;02.09.2025;19.09.2025;19.09.2025;abgeschlossen;2;0,00 €;
251981;246;K-002;Arbeitsschutz-Unterweisung;02.09.2025;27.10.2025;27.10.2025;abgeschlossen;2;0,00 €;5
252046;253;K-003;Verhaltenskodex & Compliance;02.09.2025;14.10.2025;14.10.2025;abgeschlossen;1;0,00 €;4
252264;282;K-501;Business English B1;02.09.2025;10.10.2025;11.10.2025;abgeschlossen;20;548,38 €;5
252318;290;K-003;Verhaltenskodex & Compliance;02.09.2025;16.10.2025;16.10.2025;abgeschlossen;1;0,00 €;
250723;92;K-001;Datenschutz-Grundlagen;03.09.2025;30.09.2025;30.09.2025;abgeschlossen;1;0,00 €;4
251183;147;K-001;Datenschutz-Grundlagen;03.09.2025;19.09.2025;19.09.2025;abgeschlossen;1;0,00 €;3
251364;169;K-001;Datenschutz-Grundlagen;04.09.2025;24.10.2025;24.10.2025;abgeschlossen;1;0,00 €;3
252017;249;K-003;Verhaltenskodex & Compliance;04.09.2025;19.09.2025;19.09.2025;Abgeschlossen;1;0,00 €;
252203;274;K-104;IT-Sicherheit für alle;04.09.2025;25.09.2025;25.09.2025;Abgeschlossen;2;0,00 €;3
252328;291;K-002;Arbeitsschutz-Unterweisung;04.09.2025;12.09.2025;12.09.2025;abgeschlossen;2;0,00 €;4
252345;293;K-003;Verhaltenskodex & Compliance;04.09.2025;16.09.2025;16.09.2025;abgeschlossen;1;0,00 €;4
252896;364;K-003;Verhaltenskodex & Compliance;04.09.2025;17.09.2025;17.09.2025;abgeschlossen;1;0,00 €;3
253072;384;K-305;Projektmanagement Basis;04.09.2025;07.10.2025;08.10.2025;abgeschlossen;16;981,55 €;5
253357;420;K-002;Arbeitsschutz-Unterweisung;04.09.2025;14.10.2025;14.10.2025;abgeschlossen;2;0,00 €;5
251359;168;K-401;Staplerschein;05.09.2025;19.09.2025;20.09.2025;Storniert;0;0,00 €;
252972;372;K-002;Arbeitsschutz-Unterweisung;05.09.2025;03.11.2025;03.11.2025;abgeschlossen;2;0,00 €;
253196;399;K-002;Arbeitsschutz-Unterweisung;05.09.2025;02.10.2025;02.10.2025;abgeschlossen;2;0,00 €;4
250038;6;K-001;Datenschutz-Grundlagen;06.09.2025;06.10.2025;06.10.2025;ABGESCHLOSSEN ;1;0,00 €;5
252474;309;K-003;Verhaltenskodex & Compliance;06.09.2025;07.10.2025;07.10.2025;abgeschlossen;1;0,00 €;2
252610;326;K-003;Verhaltenskodex & Compliance;06.09.2025;03.11.2025;03.11.2025;abgeschlossen;1;0,00 €;3
252756;347;K-002;Arbeitsschutz-Unterweisung;06.09.2025;26.09.2025;26.09.2025;abgeschlossen;2;0,00 €;3
250128;17;K-002;Arbeitsschutz-Unterweisung;07.09.2025;14.10.2025;14.10.2025;abgeschlossen;2;0,00 €;3
250136;18;K-001;Datenschutz-Grundlagen;07.09.2025;21.10.2025;21.10.2025;abgeschlossen;1;0,00 €;
250638;82;K-003;Verhaltenskodex & Compliance;07.09.2025;03.11.2025;03.11.2025;abgeschlossen;1;0,00 €;3
250743;94;K-103;KI im Arbeitsalltag;07.09.2025;25.09.2025;25.09.2025;abgeschlossen;4;0,00 €;
250796;101;K-303;Schweißtechnik Auffrischung;07.09.2025;03.11.2025;04.11.2025;abgeschlossen;16;707,34 €;5
251970;245;K-001;Datenschutz-Grundlagen;07.09.2025;02.10.2025;02.10.2025;abgeschlossen;1;0,00 €;4
252225;277;K-003;Verhaltenskodex & Compliance;07.09.2025;06.10.2025;06.10.2025;abgeschlossen;1;0,00 €;
252281;284;K-002;Arbeitsschutz-Unterweisung;07.09.2025;19.09.2025;19.09.2025;abgeschlossen;2;0,00 €;
252701;338;K-003;Verhaltenskodex & Compliance;07.09.2025;22.09.2025;22.09.2025;abgeschlossen;1;0,00 €;
252995;374;K-104;IT-Sicherheit für alle;07.09.2025;15.10.2025;15.10.2025;Nicht erschienen;0;0,00 €;
253258;407;K-002;Arbeitsschutz-Unterweisung;07.09.2025;31.10.2025;31.10.2025;abgeschlossen;2;0,00 €;4
251028;129;K-304;Qualitätsmanagement ISO 9001;08.09.2025;10.10.2025;11.10.2025;abgeschlossen;12;833,34 €;4
252076;258;K-001;Datenschutz-Grundlagen;08.09.2025;15.09.2025;15.09.2025;abgeschlossen;1;0,00 €;3
252231;278;K-003;Verhaltenskodex & Compliance;08.09.2025;09.10.2025;09.10.2025;abgeschlossen;1;0,00 €;4
252998;375;K-002;Arbeitsschutz-Unterweisung;08.09.2025;19.09.2025;19.09.2025;teilgenommen;2;0,00 €;4
250988;125;K-002;Arbeitsschutz-Unterweisung;09.09.2025;06.10.2025;06.10.2025;abgeschlossen;2;0,00 €;4
251220;151;K-401;Staplerschein;09.09.2025;24.10.2025;25.10.2025;abgeschlossen;16;429,93 €;3
251283;159;K-002;Arbeitsschutz-Unterweisung;09.09.2025;10.10.2025;10.10.2025;abgeschlossen;2;0,00 €;
251771;217;K-103;KI im Arbeitsalltag;09.09.2025;05.11.2025;05.11.2025;abgeschlossen;4;0,00 €;3
253030;379;K-003;Verhaltenskodex & Compliance;09.09.2025;22.10.2025;22.10.2025;ABGESCHLOSSEN ;1;0,00 €;4
253112;389;K-103;KI im Arbeitsalltag;09.09.2025;19.09.2025;19.09.2025;abgeschlossen;4;0,00 €;4
251443;179;K-002;Arbeitsschutz-Unterweisung;10.09.2025;17.10.2025;17.10.2025;abgeschlossen;2;0,00 €;4
251632;201;K-301;Lean Production;10.09.2025;13.10.2025;14.10.2025;abgeschlossen;16;995,36 €;
252629;329;K-001;Datenschutz-Grundlagen;10.09.2025;23.10.2025;23.10.2025;abgeschlossen;1;0,00 €;3
253085;386;K-002;Arbeitsschutz-Unterweisung;10.09.2025;24.09.2025;24.09.2025;Abgeschlossen;2;0,00 €;
250579;73;K-203;Feedback & Mitarbeitergespräch;11.09.2025;27.10.2025;27.10.2025;storniert;0;0,00 €;
250669;85;K-303;Schweißtechnik Auffrischung;11.09.2025;16.10.2025;17.10.2025;abgeschlossen;16;770,46 €;
250766;97;K-303;Schweißtechnik Auffrischung;11.09.2025;24.09.2025;25.09.2025;abgeschlossen;16;750,21 €;4
252257;282;K-002;Arbeitsschutz-Unterweisung;11.09.2025;22.10.2025;22.10.2025;abgeschlossen;2;0,00 €;3
252526;315;K-003;Verhaltenskodex & Compliance;11.09.2025;06.10.2025;06.10.2025;abgeschlossen;1;0,00 €;3
250423;53;K-001;Datenschutz-Grundlagen;12.09.2025;03.11.2025;03.11.2025;abgeschlossen;1;0,00 €;
251145;143;K-003;Verhaltenskodex & Compliance;12.09.2025;23.10.2025;23.10.2025;abgeschlossen;1;0,00 €;
252457;306;K-003;Verhaltenskodex & Compliance;12.09.2025;13.10.2025;13.10.2025;ABGESCHLOSSEN ;1;0,00 €;
252860;361;K-001;Datenschutz-Grundlagen;12.09.2025;03.11.2025;03.11.2025;teilgenommen;1;0,00 €;
252974;372;K-003;Verhaltenskodex & Compliance;12.09.2025;03.11.2025;03.11.2025;abgeschlossen;1;0,00 €;
250565;72;K-002;Arbeitsschutz-Unterweisung;13.09.2025;17.10.2025;17.10.2025;abgeschlossen;2;0,00 €;5
250754;96;K-002;Arbeitsschutz-Unterweisung;13.09.2025;22.09.2025;22.09.2025;abgeschlossen;2;0,00 €;5
251014;128;K-003;Verhaltenskodex & Compliance;13.09.2025;15.10.2025;15.10.2025;abgeschlossen;1;0,00 €;3
251116;139;K-002;Arbeitsschutz-Unterweisung;13.09.2025;24.10.2025;24.10.2025;teilgenommen;2;0,00 €;4
251139;142;K-003;Verhaltenskodex & Compliance;13.09.2025;14.10.2025;14.10.2025;abgeschlossen;1;0,00 €;3
251986;246;K-501;Business English B1;13.09.2025;04.11.2025;05.11.2025;abgeschlossen;20;562,59 €;4
252027;250;K-003;Verhaltenskodex & Compliance;13.09.2025;24.09.2025;24.09.2025;teilgenommen;1;0,00 €;4
252184;272;K-002;Arbeitsschutz-Unterweisung;13.09.2025;05.11.2025;05.11.2025;abgeschlossen;2;0,00 €;4
252563;322;K-001;Datenschutz-Grundlagen;13.09.2025;17.10.2025;17.10.2025;abgeschlossen;1;0,00 €;2
252621;327;K-501;Business English B1;13.09.2025;14.10.2025;15.10.2025;abgeschlossen;20;560,38 €;
252923;367;K-002;Arbeitsschutz-Unterweisung;13.09.2025;10.11.2025;10.11.2025;abgeschlossen;2;0,00 €;4
250322;41;K-003;Verhaltenskodex & Compliance;14.09.2025;22.10.2025;22.10.2025;abgeschlossen;1;0,00 €;3
250803;102;K-001;Datenschutz-Grundlagen;14.09.2025;25.09.2025;25.09.2025;Abgeschlossen;1;0,00 €;3
250867;109;K-402;Erste Hilfe;14.09.2025;06.11.2025;06.11.2025;storniert;0;0,00 €;
250922;116;K-002;Arbeitsschutz-Unterweisung;14.09.2025;23.10.2025;23.10.2025;abgeschlossen;2;0,00 €;
251508;186;K-003;Verhaltenskodex & Compliance;14.09.2025;24.10.2025;24.10.2025;Abgeschlossen;1;0,00 €;4
251657;204;K-001;Datenschutz-Grundlagen;14.09.2025;07.10.2025;07.10.2025;abgeschlossen;1;0,00 €;3
252450;305;K-003;Verhaltenskodex & Compliance;14.09.2025;01.10.2025;01.10.2025;abgeschlossen;1;0,00 €;
252832;357;K-001;Datenschutz-Grundlagen;14.09.2025;03.11.2025;03.11.2025;teilgenommen;1;0,00 €;4
252996;375;K-001;Datenschutz-Grundlagen;14.09.2025;29.10.2025;29.10.2025;abgeschlossen;1;0,00 €;
251136;142;K-002;Arbeitsschutz-Unterweisung;15.09.2025;10.10.2025;10.10.2025;abgeschlossen;2;0,00 €;
252205;275;K-001;Datenschutz-Grundlagen;15.09.2025;20.10.2025;20.10.2025;storniert;0;0,00 €;
252692;337;K-002;Arbeitsschutz-Unterweisung;15.09.2025;07.10.2025;07.10.2025;abgeschlossen;2;0,00 €;4
250582;74;K-002;Arbeitsschutz-Unterweisung;16.09.2025;24.09.2025;24.09.2025;abgeschlossen;2;0,00 €;3
250740;94;K-106;SAP S/4 Anwendertraining;16.09.2025;08.10.2025;08.10.2025;abgeschlossen;8;0,00 €;
250123;16;K-003;Verhaltenskodex & Compliance;17.09.2025;07.10.2025;07.10.2025;abgeschlossen;1;0,00 €;4
250164;22;K-003;Verhaltenskodex & Compliance;17.09.2025;31.10.2025;31.10.2025;abgeschlossen;1;0,00 €;4
250727;92;K-304;Qualitätsmanagement ISO 9001;17.09.2025;08.10.2025;09.10.2025;No-Show;0;849,69 €;
251245;154;K-001;Datenschutz-Grundlagen;17.09.2025;24.10.2025;24.10.2025;abgeschlossen;1;0,00 €;3
251461;181;K-003;Verhaltenskodex & Compliance;17.09.2025;23.10.2025;23.10.2025;abgeschlossen;1;0,00 €;4
251496;184;K-502;Deutsch am Arbeitsplatz;17.09.2025;01.10.2025;02.10.2025;abgeschlossen;20;371,52 €;4
251622;200;K-001;Datenschutz-Grundlagen;17.09.2025;06.11.2025;06.11.2025;abgeschlossen;1;0,00 €;
252269;283;K-001;Datenschutz-Grundlagen;17.09.2025;30.09.2025;30.09.2025;abgeschlossen;1;0,00 €;4
252481;310;K-002;Arbeitsschutz-Unterweisung;17.09.2025;22.10.2025;22.10.2025;teilgenommen;2;0,00 €;3
252744;345;K-002;Arbeitsschutz-Unterweisung;17.09.2025;13.11.2025;13.11.2025;teilgenommen;2;0,00 €;5
250585;75;K-002;Arbeitsschutz-Unterweisung;18.09.2025;12.11.2025;12.11.2025;abgeschlossen;2;0,00 €;4
252353;294;K-003;Verhaltenskodex & Compliance;18.09.2025;29.10.2025;29.10.2025;abgeschlossen;1;0,00 €;
250276;36;K-001;Datenschutz-Grundlagen;19.09.2025;18.11.2025;18.11.2025;abgeschlossen;1;0,00 €;
250984;124;K-103;KI im Arbeitsalltag;19.09.2025;11.11.2025;11.11.2025;No-Show;0;0,00 €;
251030;130;K-001;Datenschutz-Grundlagen;19.09.2025;06.10.2025;06.10.2025;no show;0;0,00 €;
251907;235;K-305;Projektmanagement Basis;19.09.2025;23.10.2025;24.10.2025;abgeschlossen;16;993,18 €;4
252061;255;K-003;Verhaltenskodex & Compliance;19.09.2025;10.11.2025;10.11.2025;teilgenommen;1;0,00 €;4
252162;269;K-002;Arbeitsschutz-Unterweisung;19.09.2025;05.11.2025;05.11.2025;abgeschlossen;2;0,00 €;3
250097;12;K-401;Staplerschein;20.09.2025;05.11.2025;06.11.2025;abgeschlossen;16;411,15 €;
250730;93;K-002;Arbeitsschutz-Unterweisung;20.09.2025;20.10.2025;20.10.2025;Nicht erschienen;0;0,00 €;
252865;361;K-003;Verhaltenskodex & Compliance;20.09.2025;27.10.2025;27.10.2025;abgeschlossen;1;0,00 €;
253100;387;K-003;Verhaltenskodex & Compliance;20.09.2025;14.10.2025;14.10.2025;abgeschlossen;1;0,00 €;3
250446;55;K-003;Verhaltenskodex & Compliance;21.09.2025;06.11.2025;06.11.2025;abgeschlossen;1;0,00 €;4
250566;72;K-003;Verhaltenskodex & Compliance;21.09.2025;04.11.2025;04.11.2025;abgeschlossen;1;0,00 €;4
250902;113;K-103;KI im Arbeitsalltag;21.09.2025;22.10.2025;22.10.2025;abgeschlossen;4;0,00 €;4
250902;113;K-103;KI im Arbeitsalltag;21.09.2025;22.10.2025;22.10.2025;abgeschlossen;4;0,00 €;4
251140;142;K-301;Lean Production;21.09.2025;13.11.2025;14.11.2025;storniert ;0;469,62 €;
251432;178;K-001;Datenschutz-Grundlagen;21.09.2025;18.11.2025;18.11.2025;abgeschlossen;1;0,00 €;4
252588;324;K-001;Datenschutz-Grundlagen;21.09.2025;11.11.2025;11.11.2025;teilgenommen;1;0,00 €;
250094;12;K-304;Qualitätsmanagement ISO 9001;22.09.2025;01.10.2025;02.10.2025;abgeschlossen;12;813,57 €;4
250179;23;K-103;KI im Arbeitsalltag;22.09.2025;03.11.2025;03.11.2025;storniert;0;0,00 €;
250323;41;K-502;Deutsch am Arbeitsplatz;22.09.2025;12.11.2025;13.11.2025;abgeschlossen;20;396,98 €;
251082;135;K-003;Verhaltenskodex & Compliance;22.09.2025;06.10.2025;06.10.2025;Abgeschlossen;1;0,00 €;
251890;233;K-001;Datenschutz-Grundlagen;22.09.2025;15.10.2025;15.10.2025;abgeschlossen;1;0,00 €;
251318;163;K-202;Konfliktgespräche führen;23.09.2025;06.10.2025;06.10.2025;abgeschlossen;8;720,01 €;5
251463;181;K-106;SAP S/4 Anwendertraining;23.09.2025;18.11.2025;18.11.2025;teilgenommen;8;0,00 €;4
251512;187;K-002;Arbeitsschutz-Unterweisung;23.09.2025;13.10.2025;13.10.2025;Abgeschlossen;2;0,00 €;3
251608;199;K-002;Arbeitsschutz-Unterweisung;23.09.2025;24.10.2025;24.10.2025;abgeschlossen;2;0,00 €;
253068;384;K-002;Arbeitsschutz-Unterweisung;23.09.2025;29.10.2025;29.10.2025;abgeschlossen;2;0,00 €;3
250135;17;K-303;Schweißtechnik Auffrischung;24.09.2025;20.10.2025;21.10.2025;abgeschlossen;16;765,24 €;
250248;32;K-003;Verhaltenskodex & Compliance;24.09.2025;04.11.2025;04.11.2025;abgeschlossen;1;0,00 €;4
251668;205;K-002;Arbeitsschutz-Unterweisung;24.09.2025;09.10.2025;09.10.2025;abgeschlossen;2;0,00 €;
252293;286;K-002;Arbeitsschutz-Unterweisung;25.09.2025;06.11.2025;06.11.2025;Abgeschlossen;2;0,00 €;4
252447;305;K-002;Arbeitsschutz-Unterweisung;25.09.2025;21.10.2025;21.10.2025;storniert;0;0,00 €;
252963;371;K-001;Datenschutz-Grundlagen;25.09.2025;19.11.2025;19.11.2025;abgeschlossen;1;0,00 €;
250324;42;K-002;Arbeitsschutz-Unterweisung;26.09.2025;19.11.2025;19.11.2025;teilgenommen;2;0,00 €;5
250876;110;K-302;CNC-Programmierung;26.09.2025;16.10.2025;18.10.2025;storniert;0;0,00 €;
252433;304;K-001;Datenschutz-Grundlagen;26.09.2025;20.11.2025;20.11.2025;ABGESCHLOSSEN ;1;0,00 €;5
252555;320;K-002;Arbeitsschutz-Unterweisung;26.09.2025;30.10.2025;30.10.2025;abgeschlossen;2;0,00 €;5
253001;376;K-001;Datenschutz-Grundlagen;26.09.2025;17.11.2025;17.11.2025;abgeschlossen;1;0,00 €;3
250969;122;K-106;SAP S/4 Anwendertraining;27.09.2025;04.11.2025;04.11.2025;abgeschlossen;8;0,00 €;
252024;250;K-001;Datenschutz-Grundlagen;27.09.2025;30.10.2025;30.10.2025;abgeschlossen;1;0,00 €;5
252400;300;K-002;Arbeitsschutz-Unterweisung;27.09.2025;20.11.2025;20.11.2025;abgeschlossen;2;0,00 €;
252877;362;K-103;KI im Arbeitsalltag;27.09.2025;20.10.2025;20.10.2025;abgeschlossen;4;0,00 €;3
251146;143;K-304;Qualitätsmanagement ISO 9001;28.09.2025;08.10.2025;09.10.2025;ABGESCHLOSSEN ;12;859,85 €;5
251486;183;K-402;Erste Hilfe;28.09.2025;03.11.2025;03.11.2025;abgeschlossen;5;66,21 €;3
252137;266;K-202;Konfliktgespräche führen;28.09.2025;07.10.2025;07.10.2025;abgeschlossen;8;710,03 €;3
252284;285;K-001;Datenschutz-Grundlagen;28.09.2025;22.10.2025;22.10.2025;abgeschlossen;1;0,00 €;
252539;317;K-003;Verhaltenskodex & Compliance;28.09.2025;03.11.2025;03.11.2025;abgeschlossen;1;0,00 €;3
252687;336;K-003;Verhaltenskodex & Compliance;28.09.2025;26.11.2025;26.11.2025;abgeschlossen;1;0,00 €;5
252836;357;K-003;Verhaltenskodex & Compliance;28.09.2025;19.11.2025;19.11.2025;abgeschlossen;1;0,00 €;
253093;386;K-106;SAP S/4 Anwendertraining;28.09.2025;13.10.2025;13.10.2025;abgeschlossen;8;0,00 €;4
250060;8;K-003;Verhaltenskodex & Compliance;29.09.2025;14.10.2025;14.10.2025;abgeschlossen;1;0,00 €;
250083;11;K-402;Erste Hilfe;29.09.2025;27.10.2025;27.10.2025;abgeschlossen;9;66,41 €;5
251293;160;K-106;SAP S/4 Anwendertraining;29.09.2025;07.10.2025;07.10.2025;abgeschlossen;8;0,00 €;5
251344;166;K-301;Lean Production;29.09.2025;18.11.2025;19.11.2025;ABGESCHLOSSEN ;16;1.014,89 €;4
251914;236;K-103;KI im Arbeitsalltag;29.09.2025;23.10.2025;23.10.2025;storniert;0;0,00 €;
251914;236;K-103;KI im Arbeitsalltag;29.09.2025;23.10.2025;23.10.2025;storniert;0;0,00 €;
251917;237;K-001;Datenschutz-Grundlagen;29.09.2025;24.11.2025;24.11.2025;abgeschlossen;1;0,00 €;3
252039;252;K-002;Arbeitsschutz-Unterweisung;29.09.2025;20.10.2025;20.10.2025;teilgenommen;2;0,00 €;
251190;147;K-401;Staplerschein;30.09.2025;11.11.2025;12.11.2025;abgeschlossen;16;431,65 €;4
251191;148;K-001;Datenschutz-Grundlagen;30.09.2025;12.11.2025;12.11.2025;Storniert;0;0,00 €;
253200;399;K-101;Excel Aufbau;30.09.2025;11.11.2025;11.11.2025;abgeschlossen;8;284,68 €;4
253202;400;K-001;Datenschutz-Grundlagen;30.09.2025;10.10.2025;10.10.2025;abgeschlossen;1;0,00 €;3
253238;405;K-001;Datenschutz-Grundlagen;30.09.2025;07.11.2025;07.11.2025;abgeschlossen;1;0,00 €;4
253320;415;K-003;Verhaltenskodex & Compliance;30.09.2025;13.10.2025;13.10.2025;abgeschlossen;1;0,00 €;3
250333;43;K-002;Arbeitsschutz-Unterweisung;01.10.2025;25.11.2025;25.11.2025;Nicht erschienen;0;0,00 €;
250990;125;K-303;Schweißtechnik Auffrischung;01.10.2025;07.11.2025;08.11.2025;abgeschlossen;16;765,66 €;4
251409;175;K-002;Arbeitsschutz-Unterweisung;01.10.2025;15.10.2025;15.10.2025;abgeschlossen;2;0,00 €;
251575;195;K-003;Verhaltenskodex & Compliance;01.10.2025;20.11.2025;20.11.2025;abgeschlossen;1;0,00 €;
251613;199;K-203;Feedback & Mitarbeitergespräch;01.10.2025;23.10.2025;23.10.2025;storniert;0;0,00 €;
251755;215;K-002;Arbeitsschutz-Unterweisung;01.10.2025;15.10.2025;15.10.2025;ABGESCHLOSSEN ;2;0,00 €;5
251900;234;K-304;Qualitätsmanagement ISO 9001;01.10.2025;26.11.2025;27.11.2025;no show;0;845,58 €;
253230;403;K-003;Verhaltenskodex & Compliance;01.10.2025;25.11.2025;25.11.2025;ABGESCHLOSSEN ;1;0,00 €;3
250157;21;K-003;Verhaltenskodex & Compliance;02.10.2025;06.11.2025;06.11.2025;abgeschlossen;1;0,00 €;4
250255;33;K-002;Arbeitsschutz-Unterweisung;02.10.2025;21.10.2025;21.10.2025;abgeschlossen;2;0,00 €;3
251391;173;K-002;Arbeitsschutz-Unterweisung;02.10.2025;09.10.2025;09.10.2025;abgeschlossen;2;0,00 €;4
251667;204;K-301;Lean Production;02.10.2025;25.11.2025;26.11.2025;abgeschlossen;16;989,92 €;
250174;23;K-302;CNC-Programmierung;03.10.2025;06.11.2025;08.11.2025;abgeschlossen;24;1.393,78 €;5
252466;307;K-106;SAP S/4 Anwendertraining;03.10.2025;07.11.2025;07.11.2025;abgeschlossen;4;0,00 €;3
252938;368;K-202;Konfliktgespräche führen;03.10.2025;28.10.2025;28.10.2025;abgeschlossen;8;694,76 €;4
250748;95;K-001;Datenschutz-Grundlagen;04.10.2025;30.10.2025;30.10.2025;abgeschlossen;1;0,00 €;3
